0 1.13370992795256 1.01690643356323
4 0.0407513767712238 0.0282713332366943
7 0.0860647064013025 0.0045029434967041
10 0.0506665548596801 0.0190874161720276
11 0.0683313585663368 0.00888340244293213
12 0.0200597220577132 0.00464506484985351
13 0.652198578769554 0.339845482063293
14 0.0725052681804008 0.0525766429901123
15 0.0658314993487823 0.00905163402557373
16 0.696221609884889 0.364634608078003
18 0.748988076542382 0.431501764106751
20 1.07670069197847 0.550574638938904
22 0.706747695415678 0.39421028137207
23 0.0823321725553375 0.0100073515574137
25 0.0689584054216837 0.00932033309936523
26 0.993610433521673 0.863625854492187
27 1.19802366985784 0.766363828277588
28 0.836044861705862 0.492922108268738
29 1.00628433080117 0.940017545700073
32 0.390403479439029 0.266742006759644
34 0.0344830794709202 0.0111677419662476
35 0.595136552260178 0.308735656738281
36 0.632635368515666 0.348882523727417
37 0.0165260322321344 0.00417118644714355
38 0.0903079960599504 0.0236773590087891
39 0.677075136195907 0.405194680786133
40 0.093728322308976 0.00496451904296875
41 0.05365856439845 0.0374258937835693
43 0.554906508710734 0.378484070396423
45 0.138310559042524 0.00782132148742676
47 0.703802608741853 0.453011434173584
52 0.615974135716148 0.500503192443848
54 0.0357123066676146 0.0285993156433105
58 0.568636449311748 0.470947920303345
59 0.738937874050077 0.386794629096985
61 1.21916541837167 0.723309611129761
67 0.735382806077534 0.379392210197449
68 0.129847985262539 0.0261891606648763
74 0.680131402569597 0.352059625434876
79 0.0268446069307118 0.0255415765126546
93 0.145252509615529 0.00330904066085815
94 0.609921791270166 0.349898200035095
96 0.11919621909418 0.00290625041464101
97 0.0331101308630372 0.0104448806762695
99 0.866548458643595 0.685161752939224
100 0.0755044649779175 0.0194304466247559
103 0.707458439616828 0.362776178169251
106 0.585580168165343 0.334924194908142
107 0.195606406420927 0.154441356658936
109 0.542307271146297 0.304599689292908
111 0.621137385733841 0.339035017585754
116 0.670714250883997 0.385918124961853
117 0.492797382204699 0.389691198348999
122 0.372560256538505 0.302612972259521
123 0.0907680540111292 0.0197519938151042
124 0.0487428364252624 0.00129231786976258
126 0.0743542563289799 0.0354921821594238
130 0.59643758867946 0.352002917480469
132 0.530919725547604 0.47506309967041
133 0.0395915839594629 0.0104755317687988
136 0.565673123745392 0.327678700637817
138 0.0414053756542021 0.0110068368911743
141 0.160504717766651 0.131750000991821
144 0.300950779470078 0.245023582458496
145 0.723296576322138 0.402852731895447
148 0.0501558821263731 0.0406710805892944
150 0.901178161938895 0.820096182823181
160 0.08361760593138 0.0192868270874023
165 0.1097759486959 0.0279772701263428
166 0.843541353504473 0.425849533081055
169 0.741212971772576 0.36427082901001
175 0.165150720821574 0.0303669325510661
176 0.0397463051221869 0.0108747947692871
177 0.0129773416252182 0.0125052070617676
178 0.172781225330684 0.140602040328979
187 0.924240135097597 0.540059639167786
190 0.0252077849017631 0.0206359979510307
194 0.117229999660906 0.0155618549346924
195 0.0844579583993973 0.00542816403706869
197 0.0632058920974043 0.00527980918884277
198 0.0368449063788077 0.0102562213897705
200 0.824784762641 0.45583890914917
201 0.65941934101614 0.371658102226257
202 0.772168731363519 0.658427691650391
205 0.0855098187919485 0.0198454711914062
206 0.0317181198278772 0.022695970916748
207 0.130927668623937 0.0201492775421143
208 0.0373560238109101 0.0105728673934937
209 1.14724321477936 1.07335669746399
211 0.095686399225293 0.0180675983428955
212 0.843955934102747 0.601370838403702
213 0.631791509559365 0.395345216941833
219 0.068554410631183 0.00902480697631836
220 0.414706767221241 0.272957275867462
221 0.461349325936625 0.42662660484314
223 0.790257211453175 0.545916313171387
225 0.199914702472675 0.164733347930908
226 0.0988940941417464 0.0271974754333496
227 0.275867277129759 0.187164735794067
228 0.0300037299673805 0.0262282552719116
231 0.63814104147269 0.362524453353882
232 0.0386577309560589 0.0104328632354736
242 0.0805326307851856 0.0179662227630615
244 0.0956895254103756 0.0419774351119995
248 0.633660632523997 0.342483305931091
254 0.68385983026104 0.383302881813049
256 0.0238163488524803 0.0204808925628662
257 0.0724004689472735 0.0110251190185547
260 0.215966943907603 0.106261855125427
261 1.0270771650668 0.961778128051758
262 0.113941869260416 0.0197100836435954
263 0.0496420118131601 0.00542804126739502
264 0.10662352527881 0.0180037899017334
265 0.0788294673476727 0.0308567819595337
269 0.0658841013692689 0.0141821413040161
272 0.0693936512963093 0.0284631729125977
275 0.436355283790537 0.424298460578918
276 0.085607606534453 0.0224193214416504
278 0.0455832472732797 0.00728482608795166
280 0.123396103354391 0.00775844573974609
283 0.0400091492764215 0.0203012708028158
